#--------------------------------------------------                                                                                                                            
#   Aglomerado Aberto da Galáxia NGC188
#
#  J    (J-H) Memb(%)
#--------------------------------------------------
16.454  0.429   9.0
16.573  0.650   0.0
15.167  0.704   0.0
15.762  0.391   0.0
14.995  0.763   0.0
16.497  0.380  50.0
15.961  0.634   0.0
15.749  0.559   0.0
13.914  0.402   0.0
16.074  0.481  49.0
16.645  0.499  86.0
10.594  0.638  72.0
15.125  0.389  97.0
11.194  0.532  46.0
16.175  0.630  78.0
16.778  0.945   0.0
15.650  0.357  91.0
16.279  0.508   0.0
15.705  0.675   0.0
15.209  0.199  96.0
15.861  0.249  85.0
14.909  0.401  90.0
16.045  0.623  13.0
16.223  0.572   0.0
13.386  0.567   0.0
16.080  0.770  85.0
16.114  0.466  35.0
14.477  0.287   0.0
16.638  0.889   0.0
15.917  0.428  83.0
15.708  0.477   0.0
13.745  0.366   0.0
16.079  0.657  93.0
12.129  0.271  25.0
16.621  0.737   0.0
16.237  0.734  75.0
14.486  0.265  81.0
16.713  0.755   0.0
15.541  0.275   0.0
15.132  0.111   0.0
15.930  0.673  94.0
15.803  0.513   0.0
16.226  0.762  16.0
16.690  0.156   0.0
13.605  0.295  94.0
14.647  0.333   0.0
15.275  0.456   0.0
14.560  0.395  81.0
12.712  0.576   0.0
16.487  0.841   0.0
16.247  0.796   0.0
12.332  0.225  17.0
16.504  0.675   0.0
14.284  0.319   0.0
15.753  0.250   0.0
15.987  0.700   0.0
14.951  0.437  83.0
12.271  0.255  69.0
16.337  0.592   0.0
16.607  0.486   0.0
16.727  0.607  56.0
16.398  0.776   0.0
14.762  0.415   0.0
14.312  0.492  32.0
16.424  0.706   0.0
14.776  0.560   0.0
14.128  0.392  98.0
14.879  0.638   0.0
14.218  0.527   0.0
15.441  0.670   0.0
14.480  0.356   0.0
15.100  0.692  52.0
16.148  0.673  80.0
14.117  0.243  91.0
14.875  0.402  98.0
13.173  0.506  94.0
16.712  0.412  51.0
13.515  0.316  96.0
17.087  0.984   0.0
14.629  0.353   0.0
16.454  0.281  23.0
13.038  0.553  95.0
15.503  0.530   0.0
14.575  0.422  79.0
16.390  0.497  67.0
14.852  0.661   0.0
15.059  0.485   0.0
15.645  0.467   5.0
14.485  0.330  82.0
15.759  0.415   0.0
15.227  0.472  22.0
16.473  0.670  11.0
14.183  0.668   0.0
14.960  0.558   0.0
13.998  0.299   0.0
16.485  0.631   0.0
15.893  0.781   0.0
16.456  0.510   0.0
16.291  0.569  58.0
15.287  0.541  89.0
16.589  0.295   0.0
12.957  0.295   0.0
15.558  0.216  66.0
15.107  0.363  94.0
14.341  0.565   0.0
11.578  0.319   0.0
15.733  0.440  83.0
16.483  0.689  21.0
15.218  0.225   0.0
16.458  0.700   2.0
15.517  0.331   0.0
15.818  0.931   0.0
15.316  0.182  94.0
15.019  0.485  95.0
16.436  0.132   4.0
15.860  0.513   0.0
16.020  0.781   0.0
15.651  0.729   0.0
15.437  0.467   9.0
16.075  0.498   0.0
15.822  0.563  86.0
15.406  0.321  92.0
14.619  0.284  95.0
16.452  0.832   1.0
14.849  0.395  91.0
14.082  0.444   0.0
16.638  0.708   0.0
13.169  0.487   0.0
14.950  0.413   7.0
15.201  0.341  92.0
16.339  0.628   2.0
16.042  0.535   0.0
15.872  0.841  88.0
16.709  0.691   0.0
16.125  0.631   0.0
16.595  0.702  37.0
16.826  0.989   2.0
15.932  0.572   0.0
12.672  0.565  87.0
14.865  0.362   0.0
16.744 -0.079  51.0
13.078  0.486  92.0
15.114  0.364  88.0
14.328  0.328  88.0
16.385  0.195   0.0
13.421  0.583   0.0
14.477  0.377   0.0
14.803  0.353  92.0
15.160  0.597   0.0
16.604  0.519   0.0
13.288  0.264  81.0
16.275  0.476  48.0
12.629  0.114  56.0
15.777  0.817   0.0
16.487 -0.484   0.0
14.807  0.312  95.0
15.335  0.384  93.0
16.229  0.178   0.0
15.918  0.584   0.0
14.551  0.301  38.0
15.787  0.639   0.0
15.750  0.585   0.0
15.231  0.495  79.0
15.824  0.584   0.0
16.218  0.437  84.0
16.657  0.997   0.0
16.731 -0.608   0.0
16.601  0.286   0.0
14.383  0.353  81.0
16.079  0.658   0.0
15.964  0.397  26.0
16.740  0.857   0.0
16.509  0.262   0.0
14.555  0.195  98.0
15.311  0.586   0.0
12.748  0.500  50.0
16.456  0.376  27.0
15.126  0.338  65.0
13.859  0.627   0.0
15.570  0.361   0.0
15.465  0.378  96.0
14.329  0.683   0.0
14.042  0.505   0.0
16.276  0.247  10.0
15.178  0.279   0.0
16.775  0.892  26.0
14.923  0.344   0.0
15.150  0.289   0.0
16.115  0.509  77.0
16.234  0.311   0.0
14.807  0.362  81.0
15.171  0.338  96.0
14.276  0.167  35.0
14.513  0.327   0.0
15.851  0.641   0.0
15.355  0.377  87.0
16.140  0.603   0.0
15.252  0.264   0.0
15.566  0.661   0.0
16.303  0.317   0.0
14.184  0.317   0.0
16.301  0.851   0.0
15.205  0.469   0.0
14.564  0.284  79.0
16.295  0.783   0.0
16.594  0.396   0.0
13.352  0.475   8.0
16.667  0.512   0.0
12.273  0.315   0.0
15.989  0.560   0.0
15.717  0.356  49.0
15.246  0.319   0.0
15.699  0.457   0.0
14.829  0.333   0.0
16.098  0.332   0.0
13.242  0.554  38.0
16.350  0.688   0.0
14.905  0.436   0.0
16.616  1.660   0.0
16.055  0.070  61.0
16.632  1.100   3.0
16.744  1.144  19.0
16.370  0.524   0.0
16.349  0.400   0.0
14.213  0.373   0.0
13.694  0.304  95.0
14.050  0.461   0.0
13.566  0.333  88.0
16.215  0.675   0.0
11.304  0.118  75.0
16.613  0.982  43.0
13.608  0.482   0.0
16.522  0.596   0.0
15.756  0.755  67.0
15.819  0.537   0.0
15.020  0.509  72.0
15.176  0.485   0.0
16.515  0.274   0.0
15.991  0.610   4.0
16.730  0.950   0.0
16.692  0.817   0.0
13.972  0.233  48.0
16.046  0.515   0.0
16.667 -0.585   0.0
15.199  0.711   0.0
16.810  0.848  47.0
15.372  0.297   0.0
15.644  0.604   0.0
16.074  0.211   0.0
16.604  0.165   0.0
16.094  0.516  36.0
16.003  0.394   0.0
15.139  0.577   0.0
13.161  0.377  17.0
16.757  0.777   0.0
14.226  0.423   0.0
12.870  0.684   0.0
15.661  0.464  76.0
16.447  0.571  36.0
12.518  0.358   2.0
16.656  0.429   0.0
16.285  0.533   2.0
16.310  0.521   5.0
16.658  0.816  39.0
14.641  0.489   0.0
16.652  0.644   0.0
13.698  0.287   0.0
16.594  0.514  31.0
15.933  0.819   0.0
13.975  0.318  89.0
16.428  0.732  36.0
16.228  0.683   0.0
16.305  0.703  69.0
16.838  0.973   0.0
14.616  0.674   1.0
16.193  0.411  38.0
15.698  0.242   0.0
13.289  0.549   0.0
16.344  0.557   0.0
15.232  0.500   0.0
16.469  0.807   1.0
14.717  0.476   0.0
15.336  0.086  10.0
15.755  0.305   0.0
16.482  0.568   5.0
16.618  0.913   0.0
14.103  0.423   0.0
12.951  0.413   0.0
16.447  0.416   0.0
16.543  0.426  38.0
15.432  0.388  82.0
14.293  0.275  97.0
16.396  0.778  73.0
14.990  0.367   0.0
15.579  0.581  95.0
16.495  0.809   0.0
15.399  0.497  83.0
14.211  0.677   0.0
16.385  0.686  49.0
16.103  0.296   0.0
10.252  0.484  61.0
15.412  0.388   0.0
13.777  0.666   0.0
14.050  0.325  91.0
13.595  0.420   0.0
16.195  0.185   0.0
16.496  0.656   0.0
15.708  0.438  74.0
16.679  0.440   1.0
16.002  0.656  77.0
15.077  0.740   0.0
16.771  0.867  34.0
13.684  0.340  62.0
15.574  0.538   0.0
15.646  0.293  86.0
15.711  0.528   0.0
14.401  0.272  92.0
13.801  0.424   0.0
14.525  0.314   0.0
15.235  0.439  93.0
15.665  0.738   0.0
15.067  0.523   0.0
15.731  0.763   0.0
15.741  0.449   0.0
14.155  0.585   0.0
11.833  0.248  25.0
15.231  0.329  85.0
15.512  0.425   0.0
14.221  0.501   0.0
12.414  0.258  15.0
14.445  0.429   0.0
15.896  0.485   0.0
15.977  0.758   1.0
15.859  0.710   0.0
16.637 -0.804   1.0
12.966  0.376   0.0
15.516  0.463   0.0
14.495  0.368  21.0
14.557  0.362  92.0
15.879  0.405   0.0
15.742  0.373  81.0
17.081  1.152  32.0
16.362  0.446  69.0
11.609  0.651  25.0
15.756  0.675   0.0
16.678  0.377   0.0
14.895  0.392   0.0
16.009  0.561  81.0
15.971  0.624  82.0
13.948  0.325   0.0
14.377  0.605   0.0
13.586  0.244   0.0
16.453  0.677  29.0
16.236  0.442   0.0
13.882  0.273  11.0
14.712  0.672   0.0
12.559  0.550   0.0
16.507  0.508  44.0
14.783  0.202  94.0
16.021  0.554   0.0
16.784  1.106   0.0
13.929  0.577   0.0
14.180  0.221  97.0
14.055  0.351   0.0
 9.782  0.634   2.0
15.408  0.217   4.0
16.727  0.771   0.0
14.575  0.370  82.0
16.309  0.347   0.0
15.835  0.249  72.0
14.395  0.448   0.0
14.703  0.326  91.0
15.699  0.654   0.0
14.093  0.640   0.0
15.845  0.720   0.0
14.783  0.260   0.0
15.438  0.238   0.0
14.457  0.326  30.0
15.127  0.540   0.0
14.893  0.429   0.0
15.539  0.525   0.0
12.819  0.524   0.0
16.964  0.803  15.0
13.549  0.349  91.0
16.514  0.741   0.0
14.350  0.689   0.0
15.813  0.152   0.0
16.157  0.404   0.0
16.519  0.581   0.0
14.897  0.116   0.0
16.628  0.821   1.0
13.338  0.353  34.0
14.601  0.454   0.0
15.666  0.395  91.0
15.646  0.657   0.0
15.764  0.360   0.0
12.759  0.354   2.0
15.932  0.403   0.0
15.985  0.277  46.0
14.374  0.333  91.0
14.394  0.331   0.0
15.525  0.621   0.0
16.101  0.710   0.0
16.557  0.732  14.0
13.967  0.261  91.0
15.736  0.535   0.0
16.172  0.594  37.0
16.485  1.006  60.0
 9.932  0.592  13.0
16.537  0.491   0.0
16.657  0.848   0.0
16.565  0.909  37.0
16.556  0.665   0.0
15.608  0.665   0.0
13.848  0.499   0.0
15.977  0.411  38.0
15.487  0.097   0.0
16.890  0.877   0.0
16.549  0.940   0.0
13.077  0.623   0.0
13.519  0.366  83.0
15.755  0.572   0.0
14.811  0.735   0.0
16.466  0.637   0.0
15.299  0.404   0.0
14.606  0.631   0.0
15.282  0.736   0.0
15.614  0.640  64.0
15.621  0.528   0.0
15.262  0.728   0.0
16.566  0.683   0.0
15.759  0.343  36.0
14.976  0.652   0.0
12.297  0.281   2.0
 6.281  0.517   0.0
13.939  0.264  93.0
12.999  0.571   0.0
16.098  0.248   0.0
16.719  0.552   0.0
15.928  0.804   0.0
15.817  0.459  34.0
12.794  0.283  39.0
15.922  0.236  81.0
13.870  0.622   0.0
16.745  0.866   0.0
15.466  0.309   0.0
14.391  0.367   0.0
16.627  0.776   4.0
16.090  0.633   0.0
16.350  0.443  72.0
14.174  0.467   0.0
15.146  0.654   0.0
12.990  0.480  48.0
15.662  0.174   0.0
16.197  0.403  77.0
16.143  0.485   0.0
15.864  0.501  84.0
15.734  0.402   0.0
 9.745  0.708  11.0
16.761  0.626  48.0
15.408  0.331  75.0
12.998  0.219  25.0
14.160  0.394   0.0
16.395  0.446   0.0
16.523  0.846  48.0
15.767  0.603   3.0
16.799  0.601   0.0
15.165  0.635   0.0
16.131  0.602   6.0
14.511  0.607   0.0
16.653  0.864   0.0
15.294  0.479   0.0
16.406  0.219   0.0
14.770  0.495   0.0
13.729  0.426   0.0
15.374  0.631   0.0
16.678  0.654   0.0
